,file_name,sine_wave,sine_freq,square_wave,square_freq,saw_wave,saw_freq,triangle_wave,triangle_freq,note,octave,note_octave,attack_duration,decay_duration,sustain_level,sustain_duration,release_duration
144,multi_D6_1645,0,0,1,1188.2436499216453,0,0,0,0,D,6,D6,3.654338218893522,2.775828975269528,0.9339721714121413,0.05356149802038153,3.5162713078165684
145,multi_F4_1646,1,355.13236533676576,1,353.0584665680836,0,0,0,0,F,4,F4,2.273065987580668,0.4975144763209573,0.11625993710718097,4.061679795497442,3.167739740600932
146,multi_F2_1647,1,88.02242047764389,1,85.88990142664095,1,86.79239818054731,1,88.7920132382222,F,2,F2,1.10520258118736,1.0363127879549023,0.8504080997370578,2.7048810007086646,1.0109205065045694
147,multi_C5_1648,0,0,0,0,0,0,1,525.9898767861915,C,5,C5,0.4885948559363318,0.8729438246558324,0.4636652002873112,0.893449086234363,3.023741075175279
148,multi_C♯8_1649,1,4439.359675011791,1,4452.336903174523,1,4482.048513295245,0,0,C♯,8,C♯8,0.9323337450242719,0.03690390071781624,0.4380435829672782,1.7609684461088042,2.75977353765049
149,multi_C♯4_1650,1,276.5334106836367,1,278.409969846121,1,272.61074336053895,0,0,C♯,4,C♯4,3.448587980904086,2.511486973802224,0.4606487362762036,2.08949538871752,1.9504296565761712
150,multi_G♯4_1651,0,0,1,409.0086167820715,0,0,0,0,G♯,4,G♯4,2.418001112336946,1.8006727541841572,0.23052462198350243,3.0261759117927998,2.7551502216860966
151,multi_C♯4_1652,1,275.7043439473523,1,272.104657124151,1,278.8052671581568,1,276.2425311801832,C♯,4,C♯4,4.8255956088718595,0.4175255057336691,0.2714098451555863,0.05053805974131076,2.2517817615592746
152,multi_C♯7_1653,0,0,0,0,1,2228.2303783804005,1,2260.6801811891673,C♯,7,C♯7,3.8545584578641647,1.3111934393269389,0.49402298694660374,1.2184528239935946,3.615795278815301
153,multi_A♯8_1654,1,7519.9659508937075,1,7488.480453714643,0,0,1,7591.154166725821,A♯,8,A♯8,0.06389927061129841,3.091202440997927,0.21751182543788428,1.8876920017754566,3.0009332225954632
154,multi_B2_1655,1,125.91691529056004,0,0,1,121.33979183595876,1,124.34666012204666,B,2,B2,2.8104112345509344,1.6363790344008862,0.21544399007164983,2.9504009758233383,2.60280875522484
155,multi_C9_1656,1,8336.325643530883,1,8497.867798741234,1,8266.408641923832,1,8459.953325810236,C,9,C9,0.49047814574927595,3.848066681622819,0.3645229486009811,2.5530327127132253,3.108422459914679
156,multi_C1_1657,0,0,0,0,1,33.19203330250452,1,32.32219030784114,C,1,C1,2.8748760488929848,0.9874153178432638,0.9458540581746475,1.1412456501842478,3.965545616395443
157,multi_D7_1658,1,2368.9140536610007,1,2303.569508521573,1,2327.955542000873,1,2306.2088322516934,D,7,D7,2.756483601254858,2.9618259765038526,0.32420230489033375,1.248209822737518,3.033480599503772
158,multi_G♯8_1659,0,0,1,6512.635603169309,0,0,1,6638.996090794318,G♯,8,G♯8,2.874131398851873,2.351733679194764,0.4085336269311477,2.0568712645422,0.2657243994726016
159,multi_G6_1660,1,1594.7612048660915,1,1554.914533991001,1,1598.8827683150832,1,1557.9114409399144,G,6,G6,1.9638214908305502,2.4826547245676673,0.8173390561816336,2.2861880718193994,3.2673357127823834
160,multi_A♯4_1661,1,458.17816629273653,0,0,0,0,0,0,A♯,4,A♯4,0.5710904171354647,1.9260888871434512,0.9458166433050657,0.6541449714628267,2.5722765837943813
161,multi_B5_1662,1,981.0172332254288,1,980.3399034021431,1,977.5684063700504,1,981.8210496900298,B,5,B5,1.1907489498823614,2.467960722880871,0.6765760089474245,0.17917449860721302,4.310719757495748
162,multi_B7_1663,1,3963.595397957372,1,3893.004436691536,1,3945.1294425910282,1,3948.981114719,B,7,B7,1.1370243059022518,3.8909163965024804,0.2080497082749173,4.190750217166337,0.6136533345498918
163,multi_C♯6_1664,0,0,0,0,1,1117.7688816405007,1,1101.6563724708344,C♯,6,C♯6,4.2158867250620355,1.9466716349014825,0.053587510230791,2.4899609359675474,1.3474807040689347
164,multi_G9_1665,0,0,1,12611.052802731581,0,0,1,12349.877206510842,G,9,G9,4.483179496491279,3.0693422315796557,0.40910200910973393,0.1542449629728232,1.3900564749995574
165,multi_B2_1666,1,124.42002423239926,0,0,0,0,0,0,B,2,B2,1.7706498759156886,2.8016299480149662,0.6515181381769029,0.6998206850125516,3.1163926670478226
166,multi_G♯9_1667,1,13143.831240709296,1,13377.75456852244,1,13550.399893175632,1,13193.10623979581,G♯,9,G♯9,2.9690738641661785,3.518386410471005,0.36619047794746984,0.2501609455208275,3.262378779841989
167,multi_A♯5_1668,1,916.5001123070783,1,939.2822716272124,1,941.1423240046469,0,0,A♯,5,A♯5,2.513166427734687,2.2025841143388862,0.20459849763186244,3.6479264501032733,1.6363230078231543
168,multi_E1_1669,1,40.80725303249473,1,40.8694868564707,0,0,0,0,E,1,E1,1.9720688610992871,3.8601063283197594,0.9790465682436457,3.4885541653257706,0.679270645255183
169,multi_F♯7_1670,1,2941.962301922667,0,0,0,0,1,2905.2541394688733,F♯,7,F♯7,3.432003764270378,0.9921495158794995,0.6093164247189384,3.424021381640155,2.1518253382099677
170,multi_F♯3_1671,1,187.36460030587804,1,183.82551917376645,1,181.51917413233525,0,0,F♯,3,F♯3,3.2601078215942625,3.2475426692765503,0.1025382551855768,3.188365524635143,0.30398398449404446
171,multi_D♯4_1672,0,0,1,309.0957477094255,0,0,1,316.44707495826765,D♯,4,D♯4,4.302937121092532,3.0322375702603113,0.12248667020869486,0.002733754873760062,2.6620915537733962
172,multi_A5_1673,0,0,1,868.0150603176559,1,896.4099320951137,0,0,A,5,A5,1.3751625987917397,3.0913746087719725,0.7835264499809923,3.1399043138113774,2.39355847862491
173,multi_B4_1674,0,0,1,498.0425361801201,1,488.909811574444,1,491.0437420474786,B,4,B4,3.4522396183347874,0.06795931760696669,0.35813788693972193,2.880055096928129,3.5997459671301173
174,multi_A4_1675,0,0,0,0,1,444.5250769822374,0,0,A,4,A4,3.691781878817878,2.773468617043522,0.8719078043400915,0.7630850463299687,2.771664457808631
175,multi_C8_1676,1,4156.623347797709,1,4180.520110898071,1,4197.638544200041,1,4248.345491931145,C,8,C8,1.2223092698261173,1.3745097155310926,0.45120953697492827,2.0069321008047085,0.5891983830351677
176,multi_D♯5_1677,1,611.056546883822,0,0,0,0,1,611.5433914066617,D♯,5,D♯5,1.6390623346271371,0.29873912205907016,0.9574638343974927,2.5619399769411757,2.6982033008344084
177,multi_C2_1678,1,65.93779736385616,1,66.70925520312078,0,0,1,64.49624083929452,C,2,C2,1.7910311984020664,1.423487515025907,0.04947436989402754,4.733357468705878,2.052123817866149
178,multi_G♯4_1679,1,422.1670847913007,0,0,0,0,1,421.82427443934,G♯,4,G♯4,2.0578013794911487,4.622988367370966,0.8374043667838279,2.9165897566431154,0.4026204964947701
179,multi_G5_1680,1,799.4735477401254,0,0,1,789.3715219407795,1,774.38684448361,G,5,G5,2.170110863677732,1.014632342972706,0.7987004669944107,1.8878138194147176,3.4273630513475704
180,multi_G3_1681,1,194.61717910860997,0,0,1,196.63474129593718,1,193.75941180678086,G,3,G3,4.28832107929473,3.1860550644869106,0.028633054090104193,0.9080215760288943,1.6176022801894652
181,multi_G1_1682,1,49.24323328638335,0,0,1,48.093811930668856,1,49.404957387615006,G,1,G1,3.742624456225468,0.006369087294117448,0.1407344954621771,4.303643308836397,1.8919637380306091
182,multi_C♯4_1683,1,279.0270680778807,1,282.6806212411492,1,274.82370837975037,1,274.1375035498808,C♯,4,C♯4,2.072143731963776,3.534792461821569,0.700426496406227,1.2268954001939942,0.9746262367273723
183,multi_B5_1684,1,1000.9198355779364,1,983.1909773080819,1,980.417907962418,1,994.2348225529937,B,5,B5,3.7472636763100304,3.5954633605674005,0.9360855004875264,1.1483598769897023,1.5089130861328677
184,multi_D6_1685,1,1155.5448612047348,1,1174.3678378482468,1,1171.9990420720874,1,1185.5354414793476,D,6,D6,2.557931924502511,2.105672057298998,0.8968415621813085,3.680373099219877,1.6560229189786133
185,multi_A3_1686,1,222.91319627036128,1,223.79481263314707,0,0,0,0,A,3,A3,3.338375979231878,2.144738218672627,0.02626009094554016,3.454435934977841,0.7102509231230719
186,multi_C6_1687,1,1057.5165645048558,0,0,0,0,0,0,C,6,C6,1.4738536783902982,4.271838340606492,0.4308113549184768,0.3436284409963575,1.6865007377436574
187,multi_F♯9_1688,0,0,1,11651.06332781709,1,11757.116248207532,1,11655.15252081232,F♯,9,F♯9,1.9664690510924132,3.5665115966766154,0.15315799399116214,1.034319555240193,0.20755277129730798
188,multi_A♯8_1689,1,7336.0842350340035,0,0,0,0,0,0,A♯,8,A♯8,2.3020443100738137,2.507030023766711,0.967468728362011,2.985176860925084,2.205748805234391
189,multi_G♯7_1690,0,0,1,3342.050808747973,1,3368.444014405393,1,3257.061573919778,G♯,7,G♯7,1.9178582288500952,0.07886085590687375,0.6132428106811127,1.9820954884412871,2.871540210137917
190,multi_E9_1691,0,0,0,0,0,0,1,10688.60577204767,E,9,E9,1.9828865033804894,2.992039484030404,0.4893404378318277,1.79916154305191,3.225912469537198
191,multi_A♯7_1692,0,0,1,3760.7028205743386,0,0,1,3658.4586136989187,A♯,7,A♯7,0.6605473463919781,2.0724976568693787,0.7810297293546985,3.6999409256177,1.910886386593857
192,multi_A♯2_1693,1,118.8252045639461,0,0,0,0,0,0,A♯,2,A♯2,4.806656411716322,1.227063998554319,0.30789046769088313,1.0257360544141103,1.409347224362096
193,multi_E2_1694,0,0,0,0,0,0,1,82.67022041063657,E,2,E2,3.0170403435703514,1.254434663716602,0.4162867667771446,2.3052379042989135,1.3087775053298594
194,multi_C8_1695,1,4159.703788045062,1,4103.514440868752,1,4175.862381721356,1,4268.384005866889,C,8,C8,3.8353231073697143,1.078931847984951,0.22593632983722312,1.285891018305043,3.7998540263402916
195,multi_G♯6_1696,0,0,1,1636.4304963063953,1,1688.0269359059173,0,0,G♯,6,G♯6,2.8988176464200412,2.783709057644212,0.6521961187283106,2.667173053818959,1.650300242116786
196,multi_E6_1697,1,1300.2411391978965,1,1341.3481296396171,0,0,0,0,E,6,E6,4.240929840849637,2.605366572403226,0.46043726017616415,2.0688764861323468,1.0848271006147887
197,multi_B7_1698,0,0,1,3872.967990278345,0,0,0,0,B,7,B7,2.5921622782074927,1.8059071198399508,0.7615300943143443,0.2806000545148407,4.42719061050653
198,multi_A♯8_1699,1,7456.500656611132,0,0,0,0,1,7466.069093024788,A♯,8,A♯8,2.618006003147597,3.0931957994782184,0.08765398587435458,1.877844407739509,2.410953789634676
199,multi_E2_1700,1,82.94467564729608,1,81.3538730018992,1,83.3779508834302,1,83.72236776142748,E,2,E2,3.8172295554233826,0.5065406592837718,0.6379674778490309,3.6159093006542333,1.7648424508230702
200,multi_G6_1701,1,1549.3486364749808,1,1568.643333640776,0,0,0,0,G,6,G6,3.233035570761993,0.061509140920727456,0.7824309298557677,0.8112332877032369,1.1214085058678465
201,multi_F♯5_1702,1,744.4381451147857,1,735.3003772611008,0,0,1,727.9214537179462,F♯,5,F♯5,3.0944576750953723,1.72650408721081,0.664867390020241,0.7737678702747952,1.5820192773115145
202,multi_G♯2_1703,1,103.93081698371626,1,102.7728888878891,1,101.99778944252878,0,0,G♯,2,G♯2,3.1075953414692647,0.07513749585440552,0.06429492156442795,2.9060034297681048,3.911263732908225
203,multi_G7_1704,0,0,1,3100.402436319224,1,3194.4364032719154,1,3114.657924449587,G,7,G7,4.365839019776907,0.37591734243958985,0.7672406105948195,0.9732168548537397,4.285026782929763
204,multi_G♯1_1705,1,51.89463813573966,1,52.524355754402805,1,51.578522657600764,1,51.27086880811703,G♯,1,G♯1,2.9737964695530037,1.079226517313826,0.03610319171839094,3.386347402068446,1.4899176627809685
205,multi_E7_1706,1,2665.2531690340775,1,2668.8956864002826,1,2673.607206595268,1,2657.265645925157,E,7,E7,2.7415140238376248,0.2530403123092123,0.06564920895024973,1.2119368675729554,2.191056878248226
206,multi_D2_1707,0,0,1,72.47563367378562,0,0,0,0,D,2,D2,2.572543197140983,3.299224365360088,0.3917932723589913,2.3931478493249965,1.735084588173933
207,multi_A♯1_1708,0,0,0,0,1,59.20027500999723,0,0,A♯,1,A♯1,1.5927927382827671,3.941439631579801,0.09329665307919999,1.60672780377429,0.21354254466226907
208,multi_E6_1709,0,0,1,1316.103884827304,1,1328.2798811279629,0,0,E,6,E6,0.8461812900490984,3.669570093422964,0.08843706225493586,1.0792397304732704,2.9797694344230146
209,multi_C♯4_1710,1,277.31043134914154,1,273.40582303725824,0,0,1,278.6004105111716,C♯,4,C♯4,1.8217030680784903,3.073499057224976,0.4162642439150217,2.2661191716621,2.3612825260844366
210,multi_B8_1711,1,7933.739479336907,1,8024.732632277137,0,0,0,0,B,8,B8,4.96888236109684,1.8637465017749282,0.8928687804971589,0.0062354404563386145,1.2140157429182052
211,multi_B5_1712,1,1006.3669293599343,1,982.3638917939103,1,991.4432652268839,1,1006.8984088580511,B,5,B5,4.0402631381799035,3.0340859046743742,0.30069067941018546,1.993364244675168,0.9322867124705557
212,multi_A♯5_1713,0,0,0,0,0,0,1,934.7915248921831,A♯,5,A♯5,0.21423456234800764,3.774094172655333,0.4714827823671659,1.1228240523495419,4.888847212647117
213,multi_B7_1714,1,3966.3671617782334,1,3905.679233518316,1,3960.0456874456117,1,3999.6642322327048,B,7,B7,1.9427568192203863,0.7941965845845517,0.9852666049406626,2.6967686992475635,0.651003791566474
214,multi_E8_1715,0,0,0,0,1,5279.672882654555,0,0,E,8,E8,0.7627080422456348,3.5132502005156696,0.1498455684598149,3.2662915303196067,2.4577502269190905
215,multi_C8_1716,1,4183.4844574946555,1,4205.251017322077,1,4176.710096214507,1,4250.696096038145,C,8,C8,3.965679119893954,2.9377351192945644,0.5966394792119766,0.3590965017383526,2.7374892590731292
216,multi_C5_1717,0,0,1,514.9575962274437,1,531.8604416243467,1,527.6565439739768,C,5,C5,1.291652230681239,0.612776421076191,0.974223570679448,2.4645809379413084,1.4918819605942557
217,multi_C5_1718,0,0,1,522.7107374920853,1,512.7922617682549,0,0,C,5,C5,2.6981258054603336,2.5758307675333043,0.009185098424964844,2.1066190592326706,2.619424367773693
218,multi_C6_1719,1,1064.0555383226927,1,1059.6116854236009,0,0,0,0,C,6,C6,0.30540540006400163,3.3041113020674913,0.6524415803994033,2.787217187835298,1.0135644561165935
219,multi_D♯7_1720,1,2443.290259361386,1,2524.6173481276815,1,2512.41432635224,1,2440.670144122706,D♯,7,D♯7,0.11581602863592277,0.9029027766699937,0.1754218951161447,4.002594349200032,4.602521200599116
220,multi_B7_1721,0,0,1,3962.6379180194963,1,4010.501274762162,1,3994.4368177974516,B,7,B7,1.8728875668091145,1.1832521635825757,0.6013536594973059,2.807966164482669,4.135894105125641
221,multi_B7_1722,0,0,0,0,0,0,1,3987.841756068337,B,7,B7,2.691878224224648,3.088065876854832,0.625837240119079,2.5659975474411394,1.6540583514793794
222,multi_F9_1723,1,10993.580793542516,1,11207.646154395848,0,0,0,0,F,9,F9,4.261338851052366,0.15574585347284398,0.380125663683612,2.277413732004365,2.746632336836047
223,multi_E7_1724,0,0,0,0,0,0,1,2644.9173210318236,E,7,E7,1.8927871358891943,2.229505524499624,0.3098882756733671,3.0837108220272142,2.7939965175839676
224,multi_C♯6_1725,0,0,0,0,1,1088.970449829571,0,0,C♯,6,C♯6,0.04828400777316999,4.1726125745273475,0.4523656894018294,1.495336784082859,0.4002103643307431
225,multi_B2_1726,1,121.84680552742768,1,121.08986765882035,1,124.41785365791695,1,122.96805261410628,B,2,B2,2.429928475855318,0.8104098062102044,0.8630668347082111,2.180306172938258,2.100078605493149
226,multi_B9_1727,1,15700.896631062338,1,15681.711170568718,1,15621.735486838628,1,15510.785756152694,B,9,B9,2.3665653063414105,2.6432524379286346,0.37892334887714807,2.172053126761503,2.81812912896845
227,multi_G♯1_1728,1,52.40559079049555,0,0,1,52.3118511834571,1,52.776104443709656,G♯,1,G♯1,2.1095312759358755,2.007589984045789,0.1882736196341508,1.9227940660518004,3.9600846739665356
228,multi_G♯8_1729,1,6698.995885247014,0,0,0,0,0,0,G♯,8,G♯8,2.357431553033205,0.2001636573577753,0.6625083120511092,4.766413111194681,0.8923051819752648
229,multi_D♯2_1730,1,78.36705565239464,1,77.90199394360674,1,78.88324288366692,1,77.36251818728168,D♯,2,D♯2,3.946355537496411,0.887941677621843,0.9658338555814425,0.607127612158323,2.203140921279563
230,multi_G♯3_1731,1,204.84279327140436,0,0,1,207.5304798472393,0,0,G♯,3,G♯3,0.8986319490381464,4.565773302313428,0.4717380713596294,0.4764865127843311,4.0591082358640955
231,multi_D5_1732,1,597.8368656711348,1,578.558857787405,1,587.6061348291595,0,0,D,5,D5,3.7417593707493326,2.237320746108024,0.6114560233596272,1.8349481408090091,2.1859717423336344
232,multi_A9_1733,0,0,0,0,1,14045.51456371575,1,13977.057376117564,A,9,A9,0.10831541117791381,3.4129325828273185,0.26381579782036435,3.712710663122066,2.7660413428727018
233,multi_F6_1734,0,0,0,0,1,1402.0086782667674,0,0,F,6,F6,2.6076571515194984,2.80271883712459,0.0605575662893687,2.150264319948962,2.439359691406949
234,multi_A♯5_1735,1,935.4066060665505,0,0,1,920.9434184290371,0,0,A♯,5,A♯5,4.14757979288629,3.0519647987292426,0.5306436506020216,2.3341131239681157,0.46634228441635034
235,multi_G♯5_1736,1,827.620043773246,1,828.8139751817229,1,820.1971481484811,1,845.9825635611464,G♯,5,G♯5,4.276922006792384,0.2351095046628504,0.04992298703575615,2.772836682385135,1.056490869399579
236,multi_F3_1737,1,174.55574764646587,0,0,0,0,1,175.7369212487472,F,3,F3,1.710104988180311,4.009391612289145,0.46766616614487966,4.101582011654292,0.1789213878762541
237,multi_C♯4_1738,1,275.3758907252827,1,273.61446631703745,1,281.5467469910452,1,276.6256596045674,C♯,4,C♯4,4.298923070653011,1.580954154836961,0.307413387678226,1.8210361193575824,2.1825044091329997
238,multi_G♯7_1739,1,3324.708493953034,1,3320.059799278307,1,3284.960146763822,1,3282.0889560256455,G♯,7,G♯7,3.626020938328569,0.7347512361112329,0.12931566465886335,0.20390693713106256,0.47544371672996466
239,multi_F♯5_1740,0,0,0,0,0,0,1,742.7126251512386,F♯,5,F♯5,2.830342710333246,4.369099931000929,0.764718726358534,2.7539982930751696,0.04655906559065571
240,multi_E6_1741,1,1312.2754422562348,0,0,0,0,0,0,E,6,E6,1.3613368921439097,3.129761205391737,0.5936956857034399,2.864903009618547,2.6439988928458056
241,multi_C♯9_1742,1,8939.992641183646,1,8928.652007794695,1,8902.803665486968,0,0,C♯,9,C♯9,3.965312374857234,1.5563052641807371,0.10107374458717011,0.2358898418984509,4.242492519063578
242,multi_F4_1743,0,0,1,348.1555833902667,1,348.77187223314843,0,0,F,4,F4,2.7361731806883416,0.7380408578768513,0.12441096937716356,3.1059548376195854,3.4198311238152215
243,multi_D4_1744,1,290.9351225459926,1,291.1084258400999,1,295.48568810738544,0,0,D,4,D4,2.829120075927989,0.27340898887767084,0.9037392218724319,3.6131523145266256,3.2843186206677157
244,multi_F5_1745,1,693.7621580232027,1,695.3513524503178,1,691.2350223303976,1,705.3660202116209,F,5,F5,3.3439330960412366,3.2501420141058075,0.5777162915181715,1.9989679968187632,1.4069568930341925
245,multi_A8_1746,0,0,0,0,0,0,1,7025.296868034561,A,8,A8,1.7801489681851552,2.7906393172680133,0.5141931620910924,2.3826053911450664,1.6957011778229099
246,multi_B4_1747,1,496.576352489733,1,499.8912782482268,1,495.10315489996844,1,490.98808615868063,B,4,B4,2.158876236970933,0.46722422791136253,0.5868693285056782,0.3186321889209387,0.9044728537414953
247,multi_G♯7_1748,1,3364.0205181370548,1,3352.937220216859,1,3384.519062247461,1,3294.1426809174113,G♯,7,G♯7,2.445686858823098,3.114508505646235,0.2256764830078506,4.012340076156578,0.15758772903344542
248,multi_E1_1749,1,41.358441858647495,0,0,1,41.337443333424616,0,0,E,1,E1,4.134521320172103,1.7367451396580642,0.1330531770979012,2.321452859294618,1.807280680875214
249,multi_F♯7_1750,1,2948.714706756571,1,2962.2285312690924,0,0,1,2940.1149075886815,F♯,7,F♯7,2.997058973559726,2.1927716883539814,0.7035602427134687,1.7450291958224498,3.0651401422638425
250,multi_F♯4_1751,1,371.801963299689,1,368.18275066594765,0,0,1,369.3725395700917,F♯,4,F♯4,2.078847404906194,3.058011003653106,0.03441582345299554,2.5487538858261374,2.314387705614561
251,multi_A4_1752,1,444.2536546714367,1,443.90554688596393,1,442.07107296334334,0,0,A,4,A4,0.04282329595625444,4.2217343458389465,0.9786335780209506,2.8723708098557803,2.863071548349018
252,multi_D2_1753,0,0,0,0,0,0,1,73.32812743096203,D,2,D2,3.1859563397526975,1.8823045039545994,0.3536482056682826,3.134826598586287,1.3828349794378774
253,multi_E8_1754,0,0,1,5365.293635674299,1,5243.529994035169,1,5289.202861053454,E,8,E8,3.278630094952188,2.2950192479517812,0.13714503949819357,2.868124363107686,1.558226293988344
254,multi_E3_1755,0,0,1,167.37196424714617,0,0,1,161.5961675954371,E,3,E3,0.5828053359792962,1.389815176572834,0.7519140284684515,3.6756181501285194,2.862736061734733
255,multi_A♯8_1756,1,7406.671186077778,1,7526.819801695615,1,7327.535324515246,1,7552.346065432317,A♯,8,A♯8,1.9090371364025907,3.3561900911004043,0.27465372879692695,1.6602839537787468,3.0744888187182573
256,multi_G♯8_1757,1,6704.548325989751,1,6638.871437414273,0,0,1,6690.2192424163,G♯,8,G♯8,0.5316561217697835,1.6898671703923234,0.6556913812267597,3.123248556573391,4.41412818669367
257,multi_A5_1758,1,894.9189598680606,0,0,1,871.7819879863358,0,0,A,5,A5,1.562995460401508,1.1446434270709205,0.1543244100497123,0.7332168218166757,1.8170474668421606
258,multi_G7_1759,0,0,1,3112.8227741122564,1,3186.087079554153,0,0,G,7,G7,3.852727136248514,1.1428771283368562,0.584499880539843,3.263747532474486,1.740648202940145
259,multi_B4_1760,0,0,1,497.2477328914556,0,0,1,485.1182977746308,B,4,B4,0.06928458601015249,2.427119405223663,0.6004823330886344,3.390336884695168,4.113259124071016
260,multi_D8_1761,0,0,1,4644.235717242279,0,0,0,0,D,8,D8,2.646183630874388,1.9201827750153884,0.2670583896245726,2.7839036289245396,2.649729965185685
261,multi_B7_1762,1,4022.738167071161,1,3982.0316786533576,0,0,1,3979.2041391543257,B,7,B7,2.919958210334996,1.05460390949961,0.0683404071501501,0.0849675008867451,2.5920096428335917
262,multi_D9_1763,1,9306.116154974077,0,0,0,0,1,9478.813432993613,D,9,D9,2.6280748097230595,0.5125697901760967,0.6748943594214046,2.9897406495100123,3.7232244545871342
263,multi_D6_1764,1,1186.7915321783937,1,1159.1111709094862,1,1197.1211032205802,1,1172.6820815290912,D,6,D6,0.5869615579417625,1.7465786154749647,0.09075394309357643,2.685654897396461,3.646212003427819
264,multi_F1_1765,1,43.26346001409486,1,43.928054021872235,0,0,0,0,F,1,F1,2.425375410342659,3.3021216981263883,0.26967261158418965,0.2695886327976197,4.002914258733333
265,multi_C3_1766,0,0,0,0,1,130.30208006156695,1,131.6538601367919,C,3,C3,3.4174598722744736,1.6952645673597182,0.4535404453668811,2.211327377731241,2.6759481826345666
266,multi_D♯1_1767,1,39.10143955453265,1,38.73509947686428,1,38.262678479311425,0,0,D♯,1,D♯1,3.1305423131928145,1.6475461248509469,0.740304239664739,3.191889138785427,2.030022423170813
267,multi_E5_1768,1,652.5792498265524,1,648.164935037112,1,649.0751577544873,1,652.0101224774644,E,5,E5,2.274072869794643,3.160565915606362,0.3664551326709933,1.6645377787397309,2.900823435859265
268,multi_D3_1769,1,144.01671388704634,0,0,0,0,1,148.80801313076122,D,3,D3,3.0127623275661186,2.1649134120854785,0.41580625366892554,1.5197624571899149,3.302561803158487
269,multi_A♯9_1770,1,15173.890941731817,1,14937.66177456547,1,14819.375667771566,1,14907.936909508577,A♯,9,A♯9,0.7277105937961409,0.4076823362097437,0.044447211355186256,1.2000708563264646,4.142399484236462
270,multi_C8_1771,1,4111.926980718911,1,4122.658768406713,1,4246.611220811197,0,0,C,8,C8,1.237170531317275,2.6947903624186282,0.5653121755658106,3.7508712843803456,2.317167821883752
271,multi_D♯5_1772,0,0,1,612.4379805224784,1,615.3341629284412,1,624.3986144548572,D♯,5,D♯5,2.0813740333881863,2.8814887021157496,0.4804813706295389,0.2706167664550063,1.5602089752494308
272,multi_A7_1773,0,0,0,0,1,3460.014693168467,1,3476.2961820007704,A,7,A7,4.349421564370961,2.4981382741681037,0.8042191331018833,3.0626860757829517,0.0897540856779831
273,multi_E8_1774,1,5180.493170277864,1,5276.104330846346,1,5240.336005460054,1,5197.847151558521,E,8,E8,4.0429877084973835,0.1375845079048632,0.8117957292761964,2.5542171358739663,3.076011743149461
274,multi_C8_1775,0,0,1,4132.2671055326,1,4135.772329804727,0,0,C,8,C8,1.8738395932865082,2.4467883111405553,0.7550703834742291,3.2757872811456945,1.9725234944890868
275,multi_G♯6_1776,1,1654.941032556293,1,1640.5198736697364,0,0,1,1682.2227386337809,G♯,6,G♯6,1.9158875504758428,0.13919098167339605,0.3381273756773776,2.0332398565751393,0.7509212424183265
276,multi_F2_1777,1,86.62490740130345,1,88.4596901102814,0,0,1,86.67287816255542,F,2,F2,2.5967742326328724,0.7729212054016693,0.8222395680101389,2.3138087411638515,0.3002415020011495
277,multi_F8_1778,0,0,0,0,0,0,1,5485.577510662511,F,8,F8,3.8190166958916056,2.85444214863274,0.9175807176498355,0.9087585110762253,2.41778264439943
278,multi_D2_1779,0,0,1,73.39230379094354,0,0,1,74.42259910028645,D,2,D2,1.418923929929296,3.4486695323228123,0.3712171333253914,3.3632534142972985,1.769153123450592
279,multi_F6_1780,1,1408.5819793184212,1,1387.7437152166688,1,1385.0532845013363,1,1410.1892291314634,F,6,F6,0.14159291651416162,2.5093267712607705,0.3801549276281758,4.572026425256631,2.1882779707261104
280,multi_F♯4_1781,1,370.3181891768057,0,0,1,374.3423553009858,0,0,F♯,4,F♯4,4.053236351245013,1.4690928963434287,0.9050379560939557,0.5497925984197655,2.6971071961636532
281,multi_G♯3_1782,1,207.4906081957547,1,205.8626959892739,0,0,1,205.35529415240657,G♯,3,G♯3,0.8762851575990941,2.0061951844761228,0.7332159634000569,3.9638140803766837,3.1537055775480995
282,multi_A2_1783,1,108.7701948528378,0,0,1,108.06207990959857,1,111.56459076902661,A,2,A2,1.3654191799327264,0.061760888453860074,0.27222204543709805,0.9576960069656337,1.2267121787556552
283,multi_B2_1784,1,124.54091863440534,1,125.57313754177467,0,0,1,125.1730664768015,B,2,B2,4.149530007759782,2.8612444551459344,0.9914667617020366,0.2564500469824066,2.7327754901118784
284,multi_D9_1785,0,0,1,9265.785125370834,0,0,1,9399.98660857635,D,9,D9,1.3642755210472632,2.182723966568509,0.352242726534872,4.243968530584122,2.209031981800105
285,multi_A8_1786,0,0,0,0,1,7041.985748861847,1,6974.5496666821155,A,8,A8,3.853450190406486,4.312143029767178,0.5656116914687178,0.3451681920936274,1.489238587732708
286,multi_G♯2_1787,1,103.45262355738556,0,0,1,105.742318443581,0,0,G♯,2,G♯2,0.2903528254930038,3.127900496395124,0.8966742054665601,4.748348339992807,1.6235997810571945
287,multi_G♯2_1788,1,102.30503368573157,0,0,0,0,1,104.64370541818401,G♯,2,G♯2,3.6421417230362434,3.2349455569109797,0.9342337376360372,0.03409610434905871,3.088816615703718
288,multi_A6_1789,1,1735.2709472797085,1,1752.8729886960716,1,1762.1746225397178,1,1747.0188855787737,A,6,A6,1.772250928848111,3.3331433209157515,0.5067302048997824,1.2191719017067835,3.6754338485293556
